business_id,name,address,city,state,postal,lat,lon,categories,opening_hours,0star,1star,2star,3star,4star,5star,totalreview,negative_count,neutral_count,positive_count,sentiment_score,avg_star_rating
1W4gz758cCBQHEmlCAycPA,Subway,3628 S Grand Blvd,Saint Louis,MO,63118,38.591143,-90.243595,"Restaurants, Sandwiches, Fast Food","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '9:0-21:0'}",0,3,0,0,0,0,3,3,0,0,-1.0,1.0
1W657uKWvcMKIHaOmEOc-g,Caffe Milano,46 W Congress St,Tucson,AZ,85701,32.221977,-110.971879,"Italian, Restaurants, Nightlife, Desserts, Bars, Food, Beer Bar, Coffee & Tea","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0'}",0,4,10,8,18,74,114,14,8,92,0.684,4.3
1X0ZCiRUWkVsdINtZmRSiw,Auntie Anne's,"6020 E 82nd St, Spc 138A",Indianapolis,IN,46250,39.908954,-86.065503,"Food, Desserts, Specialty Food, Pretzels, Restaurants, Fast Food","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '12:0-18:0'}",0,2,0,0,2,1,5,2,0,3,0.2,3.0
1X1vMLF6VnEwOqOrPuWQNA,Wawa,12750 Walsingham Rd,Largo,FL,33774,27.880134,-82.8154597,"Grocery, Coffee & Tea, Food, Gas Stations, Convenience Stores, Automotive, Restaurants, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,4,1,0,0,3,8,5,0,3,-0.25,2.63
1XXFuvaXKH6_3tlQmujIhw,Karen Ann's Supplies,11557 Gravois Rd,Saint Louis,MO,63126,38.5377404,-90.3788077,"Kitchen & Bath, Specialty Schools, Cooking Schools, Education, Cooking Classes, Home & Garden, Food, Arts & Crafts, Shopping, Bakeries","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:0'}",0,1,0,0,0,9,10,1,0,9,0.8,4.6
1XlT3ELRG2g2LA5zsxkWWA,Cajun Seafood,2730 S Broad St,New Orleans,LA,70125,29.9508116529,-90.1003911682,"Restaurants, Seafood, Local Flavor","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '11:0-20:30'}",0,8,4,10,26,56,104,12,10,82,0.673,4.13
1XoIXcIttDtoDKYnMRHKRQ,QDOBA Mexican Eats,"200 W Ridge Pike, Ste 108",Conshohocken,PA,19428,40.0950628886,-75.2886490971,"Caterers, Fast Food, Event Planning & Services, Mexican, Restaurants","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '11:0-18:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}",0,11,7,2,6,3,29,18,2,9,-0.31,2.41
1XoX4eLYyfK4b8l_TqiPUg,il Fustino,3401 State St,Santa Barbara,CA,93105,34.4401074,-119.736727,"Food, Specialty Food, Olive Oil","{'Monday': '10:0-17:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",0,2,1,0,1,12,16,3,0,13,0.625,4.25
1XttS5NTqLxhyNb-Rt2fOQ,Keith's Oaks Bar & Grill,108 Lithia Pinecrest Rd,Brandon,FL,33511,27.9369722778,-82.281604732,"Restaurants, Seafood","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-20:0'}",0,13,15,7,14,22,71,28,7,36,0.113,3.24
1Y7fiWCRXZh7wZ_0f5nJMw,Robeks Fresh Juices & Smoothies,1211 E Kennedy Blvd,Tampa,FL,33602,27.950037,-82.44718,"Food, Acai Bowls, Juice Bars & Smoothies","{'Monday': '0:0-0:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:30-19:30', 'Sunday': '7:30-19:30'}",0,0,1,0,0,6,7,1,0,6,0.714,4.57
1YAuJIsOSwCJq6_9FsDbiQ,Sam's Club,2080 N Black Horse Pike,Williamstown,NJ,08094,39.720173,-75.020046,"Automotive, Drugstores, Food, Grocery, Wholesale Stores, Shopping, Department Stores, Fashion, Tires","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '10:0-18:0'}",0,7,1,1,1,2,12,8,1,3,-0.417,2.17
1YBqzpRWXW_Vb5grCPGRvA,McDonald's,2326 Market St,Linwood,PA,19061,39.8343114475,-75.4249231517,"Coffee & Tea, Fast Food, Restaurants, Food, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,9,1,2,0,4,16,10,2,4,-0.375,2.31
1YCdw19-uXF0n7vBPLekwQ,Carollo’s Family Restaurant & Pizza,100 Cross Keys Rd,Berlin,NJ,08009,39.7841402,-74.9479572,"Pizza, Restaurants, Seafood, Food, Italian, Desserts","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",0,0,2,1,0,4,7,2,1,4,0.286,3.86
1YMF0G6kZKqCXlzMGqh5Rw,El Comal,8724 St Charles Rock Rd,Saint Louis,MO,63114,38.7083805,-90.3468728,"Latin American, Restaurants, Tex-Mex, Mexican, Ice Cream & Frozen Yogurt, Food","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-1:0'}",0,5,1,1,1,12,20,6,1,13,0.35,3.7
1YPXzsbi7G-EX5FiAzg4MA,Bubblecup Tea Zone,14246 Manchester Rd,Manchester,MO,63011,38.5922501655,-90.5042270349,"Tea Rooms, Food, Bubble Tea, Juice Bars & Smoothies","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}",0,0,1,1,0,6,8,1,1,6,0.625,4.38
1YfILky5n_7V3MHs8gzwMw,Cold Stone Creamery,624 S Carrollton Ave,New Orleans,LA,70118,29.9437055,-90.1339055,"Food, Ice Cream & Frozen Yogurt","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}",0,1,0,4,4,1,10,1,4,5,0.4,3.4
1Yi8dGGeGhwJ0RCt9ukRLw,Chef On The Bay,100 Hampton Rd,Clearwater,FL,33759,27.9525591,-82.7244027,"Food Delivery Services, Food, Caterers, Event Planning & Services, Personal Chefs","{'Monday': '8:0-0:0', 'Tuesday': '8:0-0:0', 'Wednesday': '8:0-0:0', 'Thursday': '8:0-0:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0'}",0,0,0,0,0,7,7,0,0,7,1.0,5.0
1Yofayi8dJOHr487Iwgnxg,Lolli and Pops,160 N Gulph Rd,King of Prussia,PA,19406,40.087276,-75.391201,"Food, Specialty Food, Chocolatiers & Shops, Desserts, Candy Stores","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",0,6,2,2,3,13,26,8,2,16,0.308,3.58
1ZDFYvYjBqmz4z8u_CKDNg,Harold Seltzers Steakhouse,2930 Gulf To Bay Blvd,Clearwater,FL,33759,27.9610325,-82.7160438,"Desserts, Seafood, Food, Steakhouses, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '11:0-20:0', 'Friday': '14:0-20:0', 'Saturday': '15:0-22:0', 'Sunday': '12:0-21:0'}",0,6,4,6,10,15,41,10,6,25,0.366,3.59
1ZE2xR_htbkRI74eyqJCAw,Nucci's Italian Ice & Gelato,"2000 Meridian Blvd, Ste 100",Franklin,TN,37067,35.9514278,-86.8078567,"Restaurants, Desserts, Italian, Food, Ice Cream & Frozen Yogurt","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",0,0,1,1,2,11,15,1,1,13,0.8,4.53
1ZOyc39cRMNmEFvTOvQ_Uw,New Ben City Supermarket,5520 Whitaker Ave,Philadelphia,PA,19124,40.035518,-75.100398,"Food, Grocery","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:30', 'Sunday': '10:0-20:0'}",0,3,2,3,0,0,8,5,3,0,-0.625,2.0
1ZRGRUd3y5a8vrgUyzMcnQ,Jaco Juice and Taco,8 W Gay St,West Chester,PA,19380,39.9603702,-75.605488,"Mexican, Juice Bars & Smoothies, Restaurants, Food, Breakfast & Brunch, Acai Bowls","{'Monday': '7:0-14:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-16:0'}",0,6,9,9,28,43,95,15,9,71,0.589,3.98
1ZZaF-R7DkrXKIdUI6GfhQ,Benny's Burger Joint,714 Haddon Ave,Collingswood,NJ,08108,39.9157992,-75.0685817,"Fast Food, Specialty Food, Food, Sandwiches, Restaurants, Burgers","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,6,4,3,1,0,14,10,3,1,-0.643,1.93
1ZZyf6WsmY8tMyYQzhaXMg,Pizza Hut,28670 Fl-54,Wesley Chapel,FL,33543,28.2379140995,-82.3416472024,"Restaurants, Fast Food, Pizza, Chicken Wings, Italian","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-23:0'}",0,9,1,0,0,1,11,10,0,1,-0.818,1.45
1ZmkPnesh_Y7_vZ8ENlDvg,Burger King,2096 Mariner Blvd,Spring Hill,FL,34609,28.46269,-82.540218,"Restaurants, Burgers, Fast Food, Hot Dogs","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '7:0-22:0'}",0,5,1,1,0,3,10,6,1,3,-0.3,2.5
1_6ZbyrDRJz3aTSsm5AgQw,Ugly Mug Coffee Cafe and Roastery,5307 Centennial BlvdNashville Tn 37209,Nashville,TN,37209,36.1644184,-86.8529633,"Coffee Roasteries, Coffee & Tea, Food","{'Monday': '0:0-0:0', 'Tuesday': '6:0-17:0', 'Wednesday': '6:0-17:0', 'Thursday': '6:0-17:0', 'Friday': '6:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '8:0-15:0'}",0,1,0,3,4,7,15,1,3,11,0.667,4.07
1_BVWDzi5cVqWxNe9bOMMQ,Wendy's,2130 Hampton Avenue,St.Louis,MO,63139,38.6167963947,-90.2867531239,"Restaurants, Burgers, Food, Fast Food","{'Monday': '10:0-1:0', 'Tuesday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-1:0'}",0,11,4,4,2,13,34,15,4,15,0.0,3.06
1_BzX6o0O6w_9yx9NczMrg,Wawa,6701 Ridge Ave,Philadelphia,PA,19128,40.0403385055,-75.2234230242,"Food, Restaurants, Delis, Convenience Stores, Sandwiches, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,4,4,3,7,13,31,8,3,20,0.387,3.68
1_GqMxDqZkY6JrCPiRYg7w,ALDI,2643 US Hwy 19,Holiday,FL,34691,28.197522332,-82.740907073,"Meat Shops, Food, Grocery, Fruits & Veggies, Beer, Wine & Spirits, Discount Store, Specialty Food, Organic Stores, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '8:30-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '8:30-20:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",0,2,0,0,3,4,9,2,0,7,0.556,3.78
1_ZVtdiZpBNsXaO4ObPtbw,Stellina Pasta Cafe,3342 Watson Rd,Saint Louis,MO,63139,38.6013692,-90.2991089,"Event Planning & Services, Italian, Specialty Food, Restaurants, Food, Caterers, American (New)","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",0,4,3,4,21,30,62,7,4,51,0.71,4.13
1_ggjy2ygyhAztMvjLCCEA,Moore Bagels,65 Route 70,Marlton,NJ,08053,39.892556,-74.917844,"Bagels, Food, Coffee & Tea","{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '6:0-14:0', 'Sunday': '6:0-14:0'}",0,3,5,4,8,60,80,8,4,68,0.75,4.46
1_hDCN3iioFR3XnUr32ZtA,Dooners,21 3rd St N,Saint Petersburg,FL,33701,27.7718011011,-82.6369077739,"Fast Food, Turkish, German, Greek, Mediterranean, Restaurants","{'Monday': '11:30-15:0', 'Tuesday': '11:30-15:0', 'Wednesday': '11:30-15:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-3:30', 'Saturday': '11:30-3:30', 'Sunday': '12:0-20:0'}",0,14,5,7,19,21,66,19,7,40,0.318,3.42
1_qR_k-LKvVWVaesFRglRg,Idaho Pizza Company,405 E Fairview Ave,Meridian,ID,83642,43.6189929845,-116.3872897838,"Desserts, Food, Sandwiches, Restaurants, Pizza","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,14,4,7,15,35,75,18,7,50,0.427,3.71
1aR_kqb9d8jmRWCwXqoJJQ,Bj Hot Chicken,"818 Murfreesboro Pike, Ste 10",Nashville,TN,37217,36.1353016,-86.7236006,"Chicken Shop, American (New), Chicken Wings, American (Traditional), Restaurants, Soul Food","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-21:0'}",0,8,4,5,29,63,109,12,5,92,0.734,4.24
1aSABPmktJY072mRN7_h6Q,McDonald's,12120 Manche Ster Rd,Des Peres,MO,63131,38.602031,-90.438571,"Restaurants, Burgers, Fast Food, Food, Coffee & Tea","{'Monday': '4:0-23:0', 'Tuesday': '4:0-23:0', 'Wednesday': '4:0-23:0', 'Thursday': '4:0-23:0', 'Friday': '4:0-23:0', 'Saturday': '6:0-23:0', 'Sunday': '6:30-23:0'}",0,25,4,0,2,2,33,29,0,4,-0.758,1.55
1aXxBbS0NowN4nJchmP91Q,Shojo Izakaya,10425 121 Street NW,Edmonton,AB,T5N 1L2,53.5470193,-113.5304509,"Tapas/Small Plates, Food, Restaurants, Japanese, Cocktail Bars, Nightlife, Bars, Desserts","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",0,1,0,1,0,3,5,1,1,3,0.4,3.8
1b3kbq_fIw8QoAYnqOzHfw,Dunkin',146 N. Macdade Blvd,Glenolden,PA,19036,39.9081541,-75.2867093,"Coffee & Tea, Food, Donuts","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,3,0,1,1,3,8,3,1,4,0.125,3.13
1bJxvwuMTyXmQGu90WLPhA,Firebirds Wood Fired Grill,1501 Beale St,St Charles,MO,63303,38.766872,-90.493852,"Seafood, Restaurants, Bars, Desserts, Steakhouses, Cocktail Bars, American (New), Food, Wine Bars, Nightlife","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0,37,44,34,72,124,311,81,34,196,0.37,3.65
1bYPf-ERbbhP3_MuEM7rug,Taco Bell,11805 Pendleton Pike,Indianapolis,IN,46236,39.871842,-85.956861,"Tex-Mex, Restaurants, Breakfast & Brunch, Mexican, Tacos, Fast Food","{'Monday': '7:0-3:0', 'Tuesday': '7:0-3:0', 'Wednesday': '7:0-3:0', 'Thursday': '7:0-3:0', 'Friday': '7:0-3:0', 'Saturday': '8:0-3:0', 'Sunday': '8:0-3:0'}",0,9,1,1,2,6,19,10,1,8,-0.105,2.74
1bb1IgSQ1lxt-Lw3z6cIVA,Wendy's,3507 W. 86Th Street,Indianapolis,IN,46268,39.9112764718,-86.2208956167,"Restaurants, Burgers, Fast Food","{'Monday': '10:0-2:0', 'Tuesday': '10:0-2:0', 'Wednesday': '10:0-2:0', 'Thursday': '10:0-2:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-2:0'}",0,10,3,1,0,1,15,13,1,1,-0.8,1.6
1bngXk4GqyW6nO_TUUB4hA,Harry Waugh Dessert Room,1208 S Howard Ave,Tampa,FL,33606,27.9318624,-82.4827004,"Food, Desserts, Bars, Nightlife, Coffee & Tea, Wine Bars","{'Monday': '17:0-22:30', 'Tuesday': '17:0-22:30', 'Wednesday': '17:0-22:30', 'Thursday': '17:0-22:30', 'Friday': '16:0-23:30', 'Saturday': '18:0-23:30', 'Sunday': '17:0-22:30'}",0,3,0,0,3,14,20,3,0,17,0.7,4.25
1br2kePnacw59Dp7xuGjBQ,Jimmy John's,6707 W Washington St,Indianapolis,IN,46241,39.744319,-86.277085,"Fast Food, Food Delivery Services, Sandwiches, Delis, Restaurants, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",0,1,0,1,2,1,5,1,1,3,0.4,3.4
1bwEz9wJwgfNFnBdW-rWkg,Lien Hoa Oriental Market,3692 W Waters Ave,Tampa,FL,33614,28.024818145,-82.5034525314,"Vietnamese, Home Services, Grocery, Restaurants, Real Estate, Food, Homeowner Association, International Grocery","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '6:30-19:30'}",0,4,1,3,5,4,17,5,3,9,0.235,3.24
1bzQnwSL3EsGqADWiPDF6A,Capital Tacos,6765 Land O' Lakes Blvd,Land O' Lakes,FL,34638,28.2559115912,-82.4734526095,"Restaurants, Tacos, Food, Tex-Mex, Salad, Food Trucks, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-15:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",0,28,18,21,72,308,447,46,21,380,0.747,4.37
1c1X6tTyStXlVQMFBjQOAg,Chick-fil-A,481 Cross Keys Rd,Sicklerville,NJ,08081,39.747732,-74.991696,"Event Planning & Services, Caterers, Chicken Wings, Fast Food, Restaurants, Chicken Shop","{'Monday': '0:0-0:0', 'Tuesday': '6:30-20:30', 'Wednesday': '6:30-20:30', 'Thursday': '6:30-20:30', 'Friday': '6:30-20:30', 'Saturday': '6:30-17:0'}",0,5,2,1,7,7,22,7,1,14,0.318,3.41
1c4npTCHqO5132IOvR4cfw,Wedding Wonderland Cake Shop,449 Dunn Rd,Florissant,MO,63031,38.776408879,-90.3297233166,"Custom Cakes, Restaurants, Food, Bakeries","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '12:0-20:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-14:0'}",0,3,2,2,0,15,22,5,2,15,0.455,4.0
1c93YzZL5pke1sJCFndPGw,Pizzeria Bianco,272 E Congress St,Tucson,AZ,85701,32.2219926,-110.9674021,"Food, Pizza, Restaurants, Italian","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0'}",0,12,15,12,14,47,100,27,12,61,0.34,3.69
1cCnsqPXW7O7cFPIUlEN5A,Russell Stover Chocolates,5503 N Illinois St,Fairview Heights,IL,62208,38.5827173,-89.9855061,"Candy Stores, Specialty Food, Ice Cream & Frozen Yogurt, Chocolatiers & Shops, Food","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-18:0'}",0,0,0,2,2,3,7,0,2,5,0.714,4.14
1cKlZ67ZTwZrEeDrsE6FIQ,Albertsons,5801 Calle Real,Goleta,CA,93117,34.440704,-119.8262627,"Food, Shopping, Grocery, Drugstores","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-21:0', 'Saturday': '8:0-20:0', 'Sunday': '6:0-23:0'}",0,10,4,5,2,7,28,14,5,9,-0.179,2.71
1cR5qCI0f33rBap6yyVrLA,Woody's Drive-In,110 W Homer M Adams Pkwy,Alton,IL,62002,38.923946,-90.182926,"Burgers, Restaurants, American (Traditional), Food, Juice Bars & Smoothies","{'Tuesday': '10:30-19:30', 'Wednesday': '10:30-19:30', 'Thursday': '10:30-19:30', 'Friday': '10:30-19:30', 'Saturday': '10:30-19:30'}",0,0,0,1,2,9,12,0,1,11,0.917,4.67
1cSCU9Q9XGBkEDjQMPwq-w,Uccellino,10349 Jasper Avenue,Edmonton,AB,T5J 1Y7,53.540754,-113.4988254221,"Wine Bars, Restaurants, Italian, Desserts, Nightlife, Food, Bars","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",0,2,0,1,8,22,33,2,1,30,0.848,4.45
1cdvmkWjYCabtLd_5MMeYw,Blueprint Brewing,1571 Gehman Rd,Harleysville,PA,19438,40.2565223549,-75.3440810367,"Food, Event Planning & Services, Restaurants, Breweries, Gluten-Free, Venues & Event Spaces","{'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '13:0-19:0'}",0,2,1,0,3,13,19,3,0,16,0.684,4.26
1cjR9b6qWme6ipVIffWlow,Social House,2100 South St,Philadelphia,PA,19146,39.9450147098,-75.1771122734,"Venues & Event Spaces, Food, Event Planning & Services, Restaurants, Coffee & Tea, Breakfast & Brunch, American (New)","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",0,2,0,3,0,2,7,2,3,2,0.0,3.0
1cm10ZcTSCHP01lvU3jIIA,Safeway,2304 109 Street NW,Edmonton,AB,T6J 5E5,53.4547194,-113.509828,"Grocery, Food","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}",0,0,0,2,3,0,5,0,2,3,0.6,3.6
1cxwHtw_UBMSOE6cvNmVmg,Wawa,600 Cinnaminson Ave,Palmyra,NJ,08065,40.0036111,-75.0210919,"Food, Sandwiches, Convenience Stores, Coffee & Tea, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,1,1,2,3,2,9,2,2,5,0.333,3.44
1dRE3PDej7wUQ-MAl0DwTQ,CR Hero's,10570 E 96th St,Fishers,IN,46037,39.92809,-85.9828434,"Fast Food, Event Planning & Services, American (Traditional), Caterers, Restaurants","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",0,2,2,8,21,53,86,4,8,74,0.814,4.41
1dSKEitDDgIkaApe6UNMSA,The Pepper Pott,4611 Alabama Ave,Nashville,TN,37209,36.1530043,-86.8433279,"Caribbean, Food, Restaurants, Food Trucks","{'Monday': '0:0-0:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}",0,0,0,0,0,13,13,0,0,13,1.0,5.0
1dizGIlRvFex3ivVyhMvIQ,Pork Belly Farmhouse,"7263 Nolensville Rd, Bldg 4",Nolensville,TN,37135,35.9549008,-86.6712014,"Restaurants, Cafes, Salad, Southern, Steakhouses, Breakfast & Brunch, Comfort Food","{'Monday': '16:0-20:45', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",0,3,7,4,21,65,100,10,4,86,0.76,4.38
